"","ID","IND_ID","Y","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"108",108,"a0900067000077156  ",0,1,17,17,60,59,1,56,16810,1,2016,16866,3,2016
"110",110,"a0900067000077191  ",NA,0,14,NA,135,NA,1,NA,16810,1,2016,NA,NA,NA
"111",111,"a0900067000077221  ",NA,0,15,NA,119,NA,1,NA,16810,1,2016,NA,NA,NA
"114",114,"a0900067000077268  ",0,1,14,14,120,115,1,56,16810,1,2016,16866,3,2016
"115",115,"a0900067000077281  ",0,1,26,26,125,126,1,56,16810,1,2016,16866,3,2016
"117",117,"a0900067000077300  ",NA,0,14,NA,96,NA,1,NA,16810,1,2016,NA,NA,NA
"121",121,"a0900067000080010  ",NA,0,6,NA,60,NA,1,NA,16808,1,2016,NA,NA,NA
"122",122,"a0900067000080089  ",NA,0,29,NA,65,NA,1,NA,16810,1,2016,NA,NA,NA
"123",123,"a0900067000080098  ",NA,0,28,NA,120,NA,1,NA,16810,1,2016,NA,NA,NA
"124",124,"a0900067000080126  ",NA,0,21,NA,86,NA,1,NA,16810,1,2016,NA,NA,NA
"125",125,"a0900067000080133  ",NA,0,24,NA,67,NA,1,NA,16810,1,2016,NA,NA,NA
"126",126,"a0900067000080144  ",NA,0,8,NA,101,NA,1,NA,16808,1,2016,NA,NA,NA
"127",127,"a0900067000080146  ",0,1,29,29,76,77,1,56,16810,1,2016,16866,3,2016
"129",129,"a0900067000080175  ",1,1,22,23,139,136,1,56,16810,1,2016,16866,3,2016
"130",130,"a0900067000080225  ",-7,1,9,2,102,102,1,56,16808,1,2016,16864,3,2016
"131",131,"a0900067000080230  ",NA,0,20,NA,130,NA,1,NA,16810,1,2016,NA,NA,NA
"132",132,"a0900067000080243  ",NA,0,7,NA,153,NA,1,NA,16808,1,2016,NA,NA,NA
"133",133,"a0900067000080264  ",NA,0,16,NA,70,NA,1,NA,16810,1,2016,NA,NA,NA
"134",134,"a0900067000080294  ",NA,0,30,NA,58,NA,1,NA,16810,1,2016,NA,NA,NA
"135",135,"a0900067000080300  ",0,1,34,34,68,68,1,60,16810,1,2016,16870,3,2016
"136",136,"a0900067000080301  ",0,1,29,29,71,70,1,56,16810,1,2016,16866,3,2016
"137",137,"a0900067000080308  ",NA,0,12,NA,57,NA,1,NA,16810,1,2016,NA,NA,NA
"138",138,"a0900067000080329  ",NA,0,22,NA,79,NA,1,NA,16810,1,2016,NA,NA,NA
"139",139,"a0900067000080338  ",0,1,31,31,65,63,1,56,16810,1,2016,16866,3,2016
"141",141,"a0900067000080353  ",NA,0,11,NA,95,NA,1,NA,16810,1,2016,NA,NA,NA
"142",142,"a0900067000080372  ",NA,0,14,NA,100,NA,1,NA,16810,1,2016,NA,NA,NA
"143",143,"a0900067000080387  ",2,1,6,8,82,82,1,56,16808,1,2016,16864,3,2016
"144",144,"a0900067000080396  ",NA,0,12,NA,73,NA,1,NA,16810,1,2016,NA,NA,NA
"145",145,"a0900067000080411  ",NA,0,28,NA,54,NA,1,NA,16810,1,2016,NA,NA,NA
"146",146,"a0900067000080428  ",NA,0,13,NA,102,NA,1,NA,16810,1,2016,NA,NA,NA
"147",147,"a0900067000080432  ",NA,0,6,NA,75,NA,1,NA,16808,1,2016,NA,NA,NA
"148",148,"a0900067000080434  ",NA,0,12,NA,151,NA,1,NA,16810,1,2016,NA,NA,NA
"149",149,"a0900067000080435  ",NA,0,11,NA,108,NA,1,NA,16810,1,2016,NA,NA,NA
"150",150,"a0900067000080436  ",NA,0,6,NA,63,NA,1,NA,16808,1,2016,NA,NA,NA
"151",151,"a0900067000080448  ",NA,0,11,NA,110,NA,1,NA,16810,1,2016,NA,NA,NA
"152",152,"a0900067000080462  ",NA,0,8,NA,94,NA,1,NA,16808,1,2016,NA,NA,NA
"153",153,"a0900067000080487  ",NA,0,31,NA,63,NA,1,NA,16810,1,2016,NA,NA,NA
"154",154,"a0900067000080489  ",NA,0,20,NA,67,NA,1,NA,16810,1,2016,NA,NA,NA
"155",155,"a0900067000080490  ",NA,0,23,NA,137,NA,1,NA,16810,1,2016,NA,NA,NA
"156",156,"a0900067000080499  ",13,1,21,34,142,142,1,60,16810,1,2016,16870,3,2016
"178",178,"a0900067000085014  ",0,1,16,16,69,69,1,56,16810,1,2016,16866,3,2016
"180",180,"a0900067000085036  ",NA,0,34,NA,117,NA,1,NA,16810,1,2016,NA,NA,NA
"182",182,"a0900067000085069  ",NA,0,28,NA,65,NA,1,NA,16810,1,2016,NA,NA,NA
"184",184,"a0900067000085085  ",0,1,23,23,138,140,1,56,16810,1,2016,16866,3,2016
"185",185,"a0900067000085113  ",NA,0,21,NA,82,NA,1,NA,16810,1,2016,NA,NA,NA
"186",186,"a0900067000085117  ",NA,0,29,NA,113,NA,1,NA,16810,1,2016,NA,NA,NA
"190",190,"a0900067000085180  ",-2,1,32,30,131,131,1,56,16810,1,2016,16866,3,2016
"194",194,"a0900067000085243  ",NA,0,34,NA,130,NA,1,NA,16810,1,2016,NA,NA,NA
"196",196,"a0900067000085279  ",NA,0,24,NA,65,NA,1,NA,16810,1,2016,NA,NA,NA
"197",197,"a0900067000085284  ",NA,0,31,NA,97,NA,1,NA,16810,1,2016,NA,NA,NA
"198",198,"a0900067000085370  ",NA,0,21,NA,89,NA,1,NA,16810,1,2016,NA,NA,NA
"199",199,"a0900067000085373  ",NA,0,24,NA,110,NA,1,NA,16810,1,2016,NA,NA,NA
"201",201,"a0900067000085390  ",NA,0,23,NA,70,NA,1,NA,16810,1,2016,NA,NA,NA
"202",202,"a0900067000085392  ",0,1,34,34,142,137,1,60,16810,1,2016,16870,3,2016
"209",209,"a0900067000085479  ",0,1,22,22,116,118,1,56,16810,1,2016,16866,3,2016
"210",210,"a0900067000085489  ",0,1,27,27,123,121,1,56,16810,1,2016,16866,3,2016
"336",336,"a0982000403060051  ",NA,0,12,NA,119,NA,1,NA,16810,1,2016,NA,NA,NA
"338",338,"a0982000403060053  ",NA,0,8,NA,69,NA,1,NA,16808,1,2016,NA,NA,NA
"339",339,"a0982000403060055  ",4,1,4,8,77,77,1,56,16808,1,2016,16864,3,2016
"341",341,"a0982000403060058  ",2,1,11,13,75,78,1,54,16810,1,2016,16864,3,2016
"342",342,"a0982000403060082  ",NA,0,8,NA,74,NA,1,NA,16808,1,2016,NA,NA,NA
"344",344,"a0982000403060103  ",0,1,29,29,70,70,1,56,16810,1,2016,16866,3,2016
"345",345,"a0982000403060106  ",NA,0,15,NA,151,NA,1,NA,16810,1,2016,NA,NA,NA
"346",346,"a0982000403060107  ",0,1,5,5,70,69,1,56,16808,1,2016,16864,3,2016
"347",347,"a0982000403060111  ",NA,0,13,NA,61,NA,1,NA,16810,1,2016,NA,NA,NA
"350",350,"a0982000403060116  ",0,1,12,12,78,80,1,54,16810,1,2016,16864,3,2016
"351",351,"a0982000403060137  ",0,1,12,12,80,79,1,54,16810,1,2016,16864,3,2016
"352",352,"a0982000403060443  ",NA,0,5,NA,70,NA,1,NA,16808,1,2016,NA,NA,NA
"353",353,"a0982000403060450  ",NA,0,9,NA,70,NA,1,NA,16808,1,2016,NA,NA,NA
"356",356,"a0982000403060454  ",NA,0,6,NA,65,NA,1,NA,16808,1,2016,NA,NA,NA
"357",357,"a0982000403060458  ",NA,0,34,NA,122,NA,1,NA,16810,1,2016,NA,NA,NA
"359",359,"a0982000403060462  ",NA,0,14,NA,97,NA,1,NA,16810,1,2016,NA,NA,NA
"360",360,"a0982000403060476  ",NA,0,14,NA,123,NA,1,NA,16810,1,2016,NA,NA,NA
"361",361,"a0982000403060478  ",1,1,15,16,117,112,1,56,16810,1,2016,16866,3,2016
"365",365,"a0982000403060502  ",NA,0,2,NA,147,NA,1,NA,16808,1,2016,NA,NA,NA
"367",367,"a0982000403060521  ",NA,0,6,NA,62,NA,1,NA,16808,1,2016,NA,NA,NA
"368",368,"a0982000403060524  ",NA,0,7,NA,74,NA,1,NA,16808,1,2016,NA,NA,NA
"582",108,"a0900067000077156  ",0,1,17,17,59,67,2,67,16866,3,2016,16933,5,2016
"583",109,"a0900067000077178  ",NA,0,15,NA,132,NA,2,NA,16866,3,2016,NA,NA,NA
"588",114,"a0900067000077268  ",NA,0,14,NA,115,NA,2,NA,16866,3,2016,NA,NA,NA
"589",115,"a0900067000077281  ",-24,1,26,2,126,126,2,67,16866,3,2016,16933,5,2016
"590",116,"a0900067000077289  ",NA,0,17,NA,78,NA,2,NA,16866,3,2016,NA,NA,NA
"592",118,"a0900067000077370  ",NA,0,23,NA,66,NA,2,NA,16866,3,2016,NA,NA,NA
"593",119,"a0900067000077376  ",NA,0,16,NA,75,NA,2,NA,16866,3,2016,NA,NA,NA
"601",127,"a0900067000080146  ",NA,0,29,NA,77,NA,2,NA,16866,3,2016,NA,NA,NA
"602",128,"a0900067000080174  ",NA,0,7,NA,144,NA,2,NA,16864,3,2016,NA,NA,NA
"603",129,"a0900067000080175  ",NA,0,23,NA,136,NA,2,NA,16866,3,2016,NA,NA,NA
"604",130,"a0900067000080225  ",NA,0,2,NA,102,NA,2,NA,16864,3,2016,NA,NA,NA
"609",135,"a0900067000080300  ",0,1,34,34,68,79,2,64,16870,3,2016,16934,5,2016
"610",136,"a0900067000080301  ",0,1,29,29,70,80,2,68,16866,3,2016,16934,5,2016
"613",139,"a0900067000080338  ",NA,0,31,NA,63,NA,2,NA,16866,3,2016,NA,NA,NA
"614",140,"a0900067000080344  ",NA,0,1,NA,50,NA,2,NA,16864,3,2016,NA,NA,NA
"617",143,"a0900067000080387  ",NA,0,8,NA,82,NA,2,NA,16864,3,2016,NA,NA,NA
"630",156,"a0900067000080499  ",NA,0,34,NA,142,NA,2,NA,16870,3,2016,NA,NA,NA
"631",157,"a0900067000080507  ",NA,0,13,NA,63,NA,2,NA,16864,3,2016,NA,NA,NA
"632",158,"a0900067000080512  ",NA,0,20,NA,65,NA,2,NA,16866,3,2016,NA,NA,NA
"633",159,"a0900067000080526  ",NA,0,22,NA,54,NA,2,NA,16866,3,2016,NA,NA,NA
"634",160,"a0900067000080571  ",NA,0,24,NA,82,NA,2,NA,16866,3,2016,NA,NA,NA
"635",161,"a0900067000080608  ",0,1,21,21,63,68,2,68,16866,3,2016,16934,5,2016
"636",162,"a0900067000080629  ",NA,0,27,NA,112,NA,2,NA,16866,3,2016,NA,NA,NA
"637",163,"a0900067000080642  ",NA,0,14,NA,47,NA,2,NA,16866,3,2016,NA,NA,NA
"638",164,"a0900067000080670  ",NA,0,5,NA,47,NA,2,NA,16864,3,2016,NA,NA,NA
"639",165,"a0900067000080713  ",NA,0,14,NA,59,NA,2,NA,16866,3,2016,NA,NA,NA
"640",166,"a0900067000080748  ",NA,0,13,NA,57,NA,2,NA,16864,3,2016,NA,NA,NA
"641",167,"a0900067000080758  ",NA,0,19,NA,62,NA,2,NA,16866,3,2016,NA,NA,NA
"642",168,"a0900067000080759  ",NA,0,26,NA,105,NA,2,NA,16866,3,2016,NA,NA,NA
"643",169,"a0900067000080786  ",NA,0,22,NA,71,NA,2,NA,16866,3,2016,NA,NA,NA
"644",170,"a0900067000080794  ",NA,0,23,NA,61,NA,2,NA,16866,3,2016,NA,NA,NA
"645",171,"a0900067000080802  ",NA,0,19,NA,63,NA,2,NA,16866,3,2016,NA,NA,NA
"646",172,"a0900067000080809  ",NA,0,23,NA,61,NA,2,NA,16866,3,2016,NA,NA,NA
"647",173,"a0900067000080828  ",NA,0,14,NA,60,NA,2,NA,16866,3,2016,NA,NA,NA
"648",174,"a0900067000080879  ",-1,1,12,11,89,104,2,69,16864,3,2016,16933,5,2016
"649",175,"a0900067000080911  ",NA,0,18,NA,65,NA,2,NA,16866,3,2016,NA,NA,NA
"650",176,"a0900067000080916  ",NA,0,10,NA,53,NA,2,NA,16864,3,2016,NA,NA,NA
"651",177,"a0900067000080968  ",NA,0,24,NA,58,NA,2,NA,16866,3,2016,NA,NA,NA
"652",178,"a0900067000085014  ",NA,0,16,NA,69,NA,2,NA,16866,3,2016,NA,NA,NA
"657",183,"a0900067000085079  ",NA,0,33,NA,72,NA,2,NA,16870,3,2016,NA,NA,NA
"658",184,"a0900067000085085  ",1,1,23,24,140,139,2,68,16866,3,2016,16934,5,2016
"664",190,"a0900067000085180  ",1,1,30,31,131,134,2,68,16866,3,2016,16934,5,2016
"665",191,"a0900067000085188  ",NA,0,15,NA,64,NA,2,NA,16866,3,2016,NA,NA,NA
"667",193,"a0900067000085232  ",NA,0,20,NA,56,NA,2,NA,16866,3,2016,NA,NA,NA
"676",202,"a0900067000085392  ",NA,0,34,NA,137,NA,2,NA,16870,3,2016,NA,NA,NA
"678",204,"a0900067000085435  ",NA,0,18,NA,108,NA,2,NA,16866,3,2016,NA,NA,NA
"679",205,"a0900067000085436  ",NA,0,31,NA,58,NA,2,NA,16866,3,2016,NA,NA,NA
"681",207,"a0900067000085454  ",NA,0,24,NA,69,NA,2,NA,16866,3,2016,NA,NA,NA
"682",208,"a0900067000085460  ",NA,0,25,NA,81,NA,2,NA,16866,3,2016,NA,NA,NA
"683",209,"a0900067000085479  ",NA,0,22,NA,118,NA,2,NA,16866,3,2016,NA,NA,NA
"684",210,"a0900067000085489  ",NA,0,27,NA,121,NA,2,NA,16866,3,2016,NA,NA,NA
"811",337,"a0982000403060052  ",NA,0,13,NA,103,NA,2,NA,16864,3,2016,NA,NA,NA
"813",339,"a0982000403060055  ",NA,0,8,NA,77,NA,2,NA,16864,3,2016,NA,NA,NA
"815",341,"a0982000403060058  ",NA,0,13,NA,78,NA,2,NA,16864,3,2016,NA,NA,NA
"818",344,"a0982000403060103  ",NA,0,29,NA,70,NA,2,NA,16866,3,2016,NA,NA,NA
"820",346,"a0982000403060107  ",2,1,5,7,69,86,2,69,16864,3,2016,16933,5,2016
"823",349,"a0982000403060114  ",NA,0,14,NA,67,NA,2,NA,16866,3,2016,NA,NA,NA
"824",350,"a0982000403060116  ",NA,0,12,NA,80,NA,2,NA,16864,3,2016,NA,NA,NA
"825",351,"a0982000403060137  ",NA,0,12,NA,79,NA,2,NA,16864,3,2016,NA,NA,NA
"829",355,"a0982000403060452  ",NA,0,1,NA,71,NA,2,NA,16864,3,2016,NA,NA,NA
"835",361,"a0982000403060478  ",-1,1,16,15,112,115,2,67,16866,3,2016,16933,5,2016
"836",362,"a0982000403060485  ",NA,0,7,NA,76,NA,2,NA,16864,3,2016,NA,NA,NA
"838",364,"a0982000403060488  ",NA,0,13,NA,66,NA,2,NA,16864,3,2016,NA,NA,NA
"840",366,"a0982000403060507  ",NA,0,7,NA,106,NA,2,NA,16864,3,2016,NA,NA,NA
"887",413,"a0982000407050849  ",NA,0,34,NA,66,NA,2,NA,16870,3,2016,NA,NA,NA
"888",414,"a0982000407050862  ",NA,0,34,NA,63,NA,2,NA,16870,3,2016,NA,NA,NA
"889",415,"a0982000407050925  ",NA,0,29,NA,61,NA,2,NA,16866,3,2016,NA,NA,NA
"890",416,"a0982000407050940  ",NA,0,30,NA,76,NA,2,NA,16866,3,2016,NA,NA,NA
"891",417,"a0982000407050941  ",NA,0,31,NA,52,NA,2,NA,16866,3,2016,NA,NA,NA
"892",418,"a0982000407050952  ",0,1,31,31,77,86,2,68,16866,3,2016,16934,5,2016
"893",419,"a0982000407050969  ",NA,0,28,NA,122,NA,2,NA,16866,3,2016,NA,NA,NA
"894",420,"a0982000407050987  ",NA,0,28,NA,154,NA,2,NA,16866,3,2016,NA,NA,NA
"1052",104,"a0900067000077067  ",NA,0,22,NA,112,NA,3,NA,16934,5,2016,NA,NA,NA
"1053",105,"a0900067000077092  ",NA,0,28,NA,76,NA,3,NA,16934,5,2016,NA,NA,NA
"1056",108,"a0900067000077156  ",NA,0,17,NA,67,NA,3,NA,16933,5,2016,NA,NA,NA
"1063",115,"a0900067000077281  ",NA,0,2,NA,126,NA,3,NA,16933,5,2016,NA,NA,NA
"1068",120,"a0900067000077400  ",NA,0,24,NA,69,NA,3,NA,16934,5,2016,NA,NA,NA
"1073",125,"a0900067000080133  ",0,1,24,24,72,80,3,56,16934,5,2016,16990,7,2016
"1074",126,"a0900067000080144  ",NA,0,1,NA,104,NA,3,NA,16933,5,2016,NA,NA,NA
"1083",135,"a0900067000080300  ",NA,0,34,NA,79,NA,3,NA,16934,5,2016,NA,NA,NA
"1084",136,"a0900067000080301  ",0,1,29,29,80,90,3,56,16934,5,2016,16990,7,2016
"1086",138,"a0900067000080329  ",1,1,23,24,89,102,3,56,16934,5,2016,16990,7,2016
"1098",150,"a0900067000080436  ",NA,0,2,NA,76,NA,3,NA,16933,5,2016,NA,NA,NA
"1101",153,"a0900067000080487  ",NA,0,31,NA,70,NA,3,NA,16934,5,2016,NA,NA,NA
"1109",161,"a0900067000080608  ",NA,0,21,NA,68,NA,3,NA,16934,5,2016,NA,NA,NA
"1122",174,"a0900067000080879  ",0,1,11,11,104,115,3,56,16933,5,2016,16989,7,2016
"1128",180,"a0900067000085036  ",NA,0,34,NA,121,NA,3,NA,16934,5,2016,NA,NA,NA
"1132",184,"a0900067000085085  ",NA,0,24,NA,139,NA,3,NA,16934,5,2016,NA,NA,NA
"1133",185,"a0900067000085113  ",NA,0,21,NA,90,NA,3,NA,16934,5,2016,NA,NA,NA
"1134",186,"a0900067000085117  ",NA,0,29,NA,115,NA,3,NA,16934,5,2016,NA,NA,NA
"1135",187,"a0900067000085149  ",0,1,28,28,115,117,3,56,16934,5,2016,16990,7,2016
"1136",188,"a0900067000085167  ",NA,0,26,NA,111,NA,3,NA,16934,5,2016,NA,NA,NA
"1138",190,"a0900067000085180  ",NA,0,31,NA,134,NA,3,NA,16934,5,2016,NA,NA,NA
"1140",192,"a0900067000085227  ",-4,1,27,23,144,148,3,56,16934,5,2016,16990,7,2016
"1144",196,"a0900067000085279  ",1,1,25,26,73,81,3,56,16934,5,2016,16990,7,2016
"1146",198,"a0900067000085370  ",NA,0,21,NA,100,NA,3,NA,16934,5,2016,NA,NA,NA
"1288",340,"a0982000403060057  ",8,1,4,12,75,87,3,56,16933,5,2016,16989,7,2016
"1290",342,"a0982000403060082  ",9,1,2,11,101,120,3,56,16933,5,2016,16989,7,2016
"1291",343,"a0982000403060095  ",-1,1,14,13,82,101,3,56,16933,5,2016,16989,7,2016
"1294",346,"a0982000403060107  ",NA,0,7,NA,86,NA,3,NA,16933,5,2016,NA,NA,NA
"1307",359,"a0982000403060462  ",NA,0,14,NA,101,NA,3,NA,16933,5,2016,NA,NA,NA
"1309",361,"a0982000403060478  ",NA,0,15,NA,115,NA,3,NA,16933,5,2016,NA,NA,NA
"1321",373,"a0982000407050098  ",NA,0,24,NA,54,NA,3,NA,16934,5,2016,NA,NA,NA
"1322",374,"a0982000407050099  ",0,1,22,22,64,69,3,56,16934,5,2016,16990,7,2016
"1323",375,"a0982000407050107  ",NA,0,31,NA,124,NA,3,NA,16934,5,2016,NA,NA,NA
"1324",376,"a0982000407050109  ",NA,0,30,NA,92,NA,3,NA,16934,5,2016,NA,NA,NA
"1325",377,"a0982000407050140  ",NA,0,29,NA,70,NA,3,NA,16934,5,2016,NA,NA,NA
"1326",378,"a0982000407050150  ",NA,0,28,NA,85,NA,3,NA,16934,5,2016,NA,NA,NA
"1327",379,"a0982000407050157  ",NA,0,21,NA,71,NA,3,NA,16934,5,2016,NA,NA,NA
"1328",380,"a0982000407050162  ",0,1,21,21,74,77,3,56,16934,5,2016,16990,7,2016
"1329",381,"a0982000407050168  ",NA,0,28,NA,55,NA,3,NA,16934,5,2016,NA,NA,NA
"1330",382,"a0982000407050338  ",NA,0,14,NA,130,NA,3,NA,16933,5,2016,NA,NA,NA
"1331",383,"a0982000407050354  ",0,1,24,24,73,76,3,56,16934,5,2016,16990,7,2016
"1366",418,"a0982000407050952  ",NA,0,31,NA,86,NA,3,NA,16934,5,2016,NA,NA,NA
"1409",461,"a0982000407069660  ",NA,0,9,NA,56,NA,3,NA,16933,5,2016,NA,NA,NA
"1410",462,"a0982000407069685  ",NA,0,6,NA,55,NA,3,NA,16933,5,2016,NA,NA,NA
"1411",463,"a0982000407069686  ",NA,0,7,NA,85,NA,3,NA,16933,5,2016,NA,NA,NA
"1412",464,"a0982000407069692  ",NA,0,26,NA,78,NA,3,NA,16934,5,2016,NA,NA,NA
"1413",465,"a0982000407069693  ",NA,0,7,NA,79,NA,3,NA,16933,5,2016,NA,NA,NA
"1414",466,"a0982000407069694  ",NA,0,4,NA,70,NA,3,NA,16933,5,2016,NA,NA,NA
"1415",467,"a0982000407069697  ",NA,0,6,NA,60,NA,3,NA,16933,5,2016,NA,NA,NA
"1416",468,"a0982000407069717  ",NA,0,9,NA,53,NA,3,NA,16933,5,2016,NA,NA,NA
"1417",469,"a0982000407069719  ",NA,0,7,NA,50,NA,3,NA,16933,5,2016,NA,NA,NA
"1418",470,"a0982000407069731  ",NA,0,7,NA,59,NA,3,NA,16933,5,2016,NA,NA,NA
"1419",471,"a0982000407069744  ",14,1,8,22,60,63,3,57,16933,5,2016,16990,7,2016
"1420",472,"a0982000407069748  ",NA,0,17,NA,61,NA,3,NA,16933,5,2016,NA,NA,NA
"1421",473,"a0982000407069749  ",NA,0,4,NA,55,NA,3,NA,16933,5,2016,NA,NA,NA
"1422",474,"a0982000407069755  ",NA,0,4,NA,86,NA,3,NA,16933,5,2016,NA,NA,NA
"1528",106,"a0900067000077120  ",NA,0,13,NA,75,NA,4,NA,16989,7,2016,NA,NA,NA
"1529",107,"a0900067000077141  ",0,1,24,24,88,92,4,65,16990,7,2016,17055,9,2016
"1534",112,"a0900067000077227  ",0,1,17,17,100,115,4,66,16989,7,2016,17055,9,2016
"1535",113,"a0900067000077263  ",NA,0,13,NA,94,NA,4,NA,16989,7,2016,NA,NA,NA
"1539",117,"a0900067000077300  ",NA,0,15,NA,121,NA,4,NA,16989,7,2016,NA,NA,NA
"1544",122,"a0900067000080089  ",3,1,29,32,82,93,4,66,16990,7,2016,17056,9,2016
"1547",125,"a0900067000080133  ",NA,0,24,NA,80,NA,4,NA,16990,7,2016,NA,NA,NA
"1558",136,"a0900067000080301  ",3,1,29,32,90,99,4,66,16990,7,2016,17056,9,2016
"1560",138,"a0900067000080329  ",NA,0,24,NA,102,NA,4,NA,16990,7,2016,NA,NA,NA
"1562",140,"a0900067000080344  ",NA,0,4,NA,80,NA,4,NA,16989,7,2016,NA,NA,NA
"1568",146,"a0900067000080428  ",NA,0,15,NA,124,NA,4,NA,16989,7,2016,NA,NA,NA
"1584",162,"a0900067000080629  ",0,1,27,27,113,115,4,66,16990,7,2016,17056,9,2016
"1594",172,"a0900067000080809  ",NA,0,23,NA,75,NA,4,NA,16990,7,2016,NA,NA,NA
"1596",174,"a0900067000080879  ",NA,0,11,NA,115,NA,4,NA,16989,7,2016,NA,NA,NA
"1601",179,"a0900067000085019  ",NA,0,23,NA,105,NA,4,NA,16990,7,2016,NA,NA,NA
"1605",183,"a0900067000085079  ",NA,0,33,NA,76,NA,4,NA,16990,7,2016,NA,NA,NA
"1609",187,"a0900067000085149  ",NA,0,28,NA,117,NA,4,NA,16990,7,2016,NA,NA,NA
"1614",192,"a0900067000085227  ",NA,0,23,NA,148,NA,4,NA,16990,7,2016,NA,NA,NA
"1615",193,"a0900067000085232  ",NA,0,27,NA,75,NA,4,NA,16990,7,2016,NA,NA,NA
"1617",195,"a0900067000085268  ",NA,0,15,NA,123,NA,4,NA,16989,7,2016,NA,NA,NA
"1618",196,"a0900067000085279  ",NA,0,26,NA,81,NA,4,NA,16990,7,2016,NA,NA,NA
"1622",200,"a0900067000085386  ",0,1,15,15,113,122,4,66,16989,7,2016,17055,9,2016
"1625",203,"a0900067000085431  ",NA,0,29,NA,80,NA,4,NA,16990,7,2016,NA,NA,NA
"1627",205,"a0900067000085436  ",0,1,31,31,77,86,4,66,16990,7,2016,17056,9,2016
"1628",206,"a0900067000085449  ",0,1,22,22,79,88,4,65,16990,7,2016,17055,9,2016
"1630",208,"a0900067000085460  ",0,1,26,26,91,95,4,66,16990,7,2016,17056,9,2016
"1631",209,"a0900067000085479  ",NA,0,22,NA,114,NA,4,NA,16990,7,2016,NA,NA,NA
"1632",210,"a0900067000085489  ",NA,0,27,NA,121,NA,4,NA,16990,7,2016,NA,NA,NA
"1760",338,"a0982000403060053  ",NA,0,10,NA,100,NA,4,NA,16989,7,2016,NA,NA,NA
"1762",340,"a0982000403060057  ",NA,0,12,NA,87,NA,4,NA,16989,7,2016,NA,NA,NA
"1764",342,"a0982000403060082  ",NA,0,11,NA,120,NA,4,NA,16989,7,2016,NA,NA,NA
"1765",343,"a0982000403060095  ",NA,0,13,NA,101,NA,4,NA,16989,7,2016,NA,NA,NA
"1769",347,"a0982000403060111  ",NA,0,13,NA,91,NA,4,NA,16989,7,2016,NA,NA,NA
"1770",348,"a0982000403060113  ",NA,0,7,NA,122,NA,4,NA,16989,7,2016,NA,NA,NA
"1773",351,"a0982000403060137  ",NA,0,11,NA,98,NA,4,NA,16989,7,2016,NA,NA,NA
"1776",354,"a0982000403060451  ",12,1,11,23,122,128,4,66,16989,7,2016,17055,9,2016
"1779",357,"a0982000403060458  ",NA,0,18,NA,151,NA,4,NA,16989,7,2016,NA,NA,NA
"1780",358,"a0982000403060461  ",NA,0,15,NA,125,NA,4,NA,16989,7,2016,NA,NA,NA
"1782",360,"a0982000403060476  ",NA,0,16,NA,126,NA,4,NA,16989,7,2016,NA,NA,NA
"1788",366,"a0982000403060507  ",NA,0,2,NA,148,NA,4,NA,16989,7,2016,NA,NA,NA
"1791",369,"a0982000403060536  ",NA,0,7,NA,122,NA,4,NA,16989,7,2016,NA,NA,NA
